,tweet,hate_speech_label
18439,  all these bitches fake if you ask me,0
18440,"  Nomatter how much I'm feeling you, u can't compete with girls who throw the pussy. Im just gonna always take the L",0
18441,   miss ya too nigger ,0
18442,  my sugar daddy is following this bitch fuckin hoe that use to be my friend this is bullshit,0
18443,   Shi...now I don't wanna rant b/c my first impression would be that i'm a such a bitch  lmao.,0
18444,"  I hate a copy cat ass bitch. Monkey see, monkey do ass bitch ",0
18445, ,0
18446,   1st block bitch Wassup,0
18447, ,0
18448,  Hmu talmbout match but when I pull up its 30 other niccas wit ya  smfh shit like that kill me,0
18449,  Im a boss ass bitch  ,0
18450,  She want to give u pussy so bad she mad at u cus u fucking it up,0
18451,  Sometime u gotta shut down all tha fun and get tha $ rite. get ugly on these hoes and EAT,0
18452,  A hoe gone be a hoe and dats  nd when a nigga broke them hoes act funny,0
18453,  swear me n zee da only niccas who aint got da update yet;I'm right there wit cha bruh,0
18454,  You talking shit  But yo pockets ain't shit  Yo bitch ain't shit  Yo life ain't shit  nigga you just a ain't shit as nig,0
18455,"  ""Her pussy fatter than ya dick"" lmao",0
18456,  All these bitches &amp; niggaz with they imaginary haters .....,1
18457,"  Idc about your ""story"", if Petey Pablo said your name in Freek A Leek, you automatically a hoe",0
18458,  Heat lost. Medical marijuana got rejected. Rick Scott got reelected. I still have no hoes. Today's just been a bad day.,0
18459,  Every bitch in Houston look good ?,0
18460,   hahahaha signs be funny than a bitch,0
18461,  heard a bitch say im ugly but ha nigga thank different  you say you mainline he dont treat me no different ,0
18462,  ever wanna text somebody and be like bitch die I hope you don't wake up you low down dirty muthafxcka,0
18463,  these bitch niggas couldn't live my cold life$tyle,0
18464,  Yall hoes love football,0
18465,"  ""go wash the dishes in the sink then come upstairs and eat this pussy""",0
18466,      fuck no id be gettin swole in there like everyday nigger,0
18467,  I swear it's the huge bitches that think they the baddest,0
18468,"  imma cool as bitch so if a bitch don't like me it's a personal problem 
.",0
18469, ,0
18470,    on God i be thinking that . lol people at school be showing me this nigguh videos . im like  he famous oss ,0
18471,"  don't try nd play me, I'll hoe u harder ",0
18472,  These hoes sad man,0
18473,  Y'all bitches be like 16 looking 25 ,0
18474,  chris brown is trash.,0
18475,"  How you leave ya mans dead for a broke bitch, most these rap niggas on some hoe shit",0
18476,"  I asked  to get me pink bunnies one time, so he brought me yellow chicks...",0
18477,  Dougie be yamming the coon all that beat boxing ,1
18478," "" LMFAOOOOOOO",0
18479,"  Gotta watch these hoes "" I Swear ",0
18480, ,0
18481,  Truth B told i have -0 hoes ,0
18482,  1) A real nigga would NEVER be hurt and crying over pussy they didn't get for two years. What kinda gay shit is that?,0
18483,"  4) Only pussy niggas who suck dick cry about someone being in their mentions, tweet the person then cry again about the",1
18484,   Lord please don't let this bitch kill my vibe.,0
18485,  And y'all niggas jus give up the pussy.. I wonder how y'all feel reading the TL... Nervous AF huh? Thinkin y'all bout to ge,0
18486,  Life to short to be walkin round mad at bitches,0
18487,  bitches jus love to get me madd,0
18488,"  pussy like girls, damn is my pussy gay?",0
18489,"  Any bitch that has ever had a ""problem"" with me ain't checked shit but my twitter ""NBS ",0
18490,"  js met a lil bitch wit a long name mufucka had more letters den Tennessee, I go gorilla ina pussy, RIP",0
18491,  If you still put your pride in front of your feelings .. Then yes bitch your still childish,0
18492,  When she waives her pussy fees;;;; bye Lawrence ,0
18493,  The single life is hitting for zero. Like I don't even want hoes.,0
18494,  I swear these bitches think their still in highschool,0
18495,  I believe there's a hood in heaven cause the devil gots a bad bitch.,0
18496,  Man just proofread &amp; edited this niggah sentencefeel like I'm back in 6th grade doing daily oral la,0
18497,   boy I was clean in them bitches.you loved them damn sandals ,0
18498,"  If we cuddle then Im sliding something thick in your pussy, just a warning",0
18499,  Why do y'all niggas entertain that Nicole bitch? I don't see how y'all can ever take a bitch that posted naked pics serious,1
18500,  if you can't do or say certain shit in front of yo bitch then don't do it,0
18501,  Niggas be catching attitudes and expect a bitch to beg plenty of sorry's to figure out what's his problem. NO,0
18502,"  Sellin' my soul for material wishes , fast cars &amp; bitches",0
18503,"  I don't wanna hear Sgt. 's name come outta the Preezy's mouth. He couldn't be bothered then, keep his pie ho",0
18504,  Lil stupid ass bitch.. i aint fucking with YOU ,0
18505,  What's the difference between a main &amp; a side bitch ?? Shit y'all both getting feed lies &amp; dick,0
18506,  most of the bitches he fw not old enough to get a ID so what that tell you ,0
18507,   invest in some curtains bitch,0
18508,  if im bad built ok yall built like tractors yall got relationships bitch where mine ?? ,0
18509,  I wonder if I @ oomf I be like I want fuck would I be wrong or  you a be one brave as bitch,0
18510,  these bitches can't do nothin for you.,0
18511,"  Sex on 1st date dont mean you a hoe, waiting 90 days wont make you a wife, cute pics dont mean y'all happy, having a title",0
18512,  in a relationship there's gonna be bitches badder than yours or niggas doing better than your nigga. that's where the loyalty,0
18513,  I am so jealous of bitches who can squirt ,0
18514,"  Zulema don't worry bitches only act bold when they have somebody to ""back"" them up It's cool tho I got you if anything",0
18515,  Bring winter back... This 70 degrees at 7 am shit is for the birds---Get The Fukkk Outta Here Bro,0
18516,"   you have no sense of humor so back off their backs

ur a lil bitch and im 10",0
18517, ,0
18518,"  If i had a dollar for every bobby pin I've lost, I'd be one rich bitch",0
18519,"  I don't care what any of you bitches say, Kesha is awesome ",0
18520,  these hoes ain't loyal,0
18521,  Can someone find the Georgia fan who talked trash to me and told me he hope we don't end up like Tennessee? Tell him I'm ,0
18522,  Lakers on....I thought trash day was Monday,0
18523,  Some of you bitches are DUMBBBB they are everywhere trev. ,0
18524,"  I can't stand a ""fuck these niggas"" ass bitch..",0
18525,  everybody tryna fuck the next nigga bitch not knowin that his bitch is the next nigga bitch ,1
18526,  how do people not realize the jig ?,0
18527,  Just learned that there was a 1932 Japanese political plot to assassinate Charlie Chaplin.   ...,0
18528,  I'm not the type of guy to bitch about how hot it is but it's about to be 11 and I'm still sweating q,0
18529,  All I want for valentines day is a big booty hoe.,0
18530,   Happy birthday fag boy,0
18531,  Hannah is retarded don't listen to her.,0
18532,   don't get me started on you potato head lookin ass bitch,0
18533,"  Cause I'm as free as a bird now, and this bird you can not change ",0
18534,"   why do you call most guys that talk shit to you ""fags"" then? You should use another word hypocrite.",0
18535,  If I cum on your pussy don't be tryna rub it in like they do in the pornos cuz if u get pregnant tha,0
18536,  You got niggas &amp; I got bitches but I want you... ,1
18537, ,0
18538,"  "" now i know why niggas have sides, my bitch boring """,0
18539,  Charlie Baker,0
18540,  I'm the only person who likes yellow Starburst I feel,0
18541,"  ""That's why God made brownies. To replace boys.""",0
18542, ,0
18543,"  yellow overall shorts, boxers over leggings. What was your bes",0
18544, ,0
18545,"   omg Nathaniel. No ""come here mr pussy"" ""Mr pussy where are you"" lol",0
18546,"  ""That's what that means..some kid called me at like 1 in the morning asking me if I wanted to hit the slopes...""",0
18547,"  I know it ain't good, but these hoes gon' do what they wa-wa-waaaaannnnnt.",0
18548, ,0
18549,"  Nights like this I wish, ride low in the Chevy hit the switch. In the city burning killa with a bitch",0
18550,  if Crabtree woulda caught that over Sherman for the game y'all woulda said Sherman trash &amp; he got what,0
18551,"  years of eating and still no beard, more of mythology.   When you eat pussy it helps Yo beard grow this is s",0
18552,  I want some taco truck tacos Brenda &amp; her mom be having them bitches smacking.,0
18553,"  Just saw someone riding a bike while wearing camo, the bitch is asking to get hit",0
18554,"  America is like a drunken redneck flailing his fists around, raving incoherently. He's kind of funny, but also you'r ...",0
18555,  s/o   thanks for the follow Hun ,0
18556,  Stfu stupid bitch. God damn. Unfuckingfollow me then Shit.,0
18557,  Only fuck niggas would wanna continue to mess with these messy ass bitches vs. somebody who HAS been down for them all a,1
18558,"  drinking
to the last drop
washing teapot 
 ",0
18559, //t.c,0
18560,"  I am no longer willing to claim ""I'm just like you just queer"" as my rallying cry.",0
18561,  Dumb bitches are one thing that'll never become extinct.. That's real,0
18562,"  Bitch at MacDonalds say..""U look a lil devilish 2day homey""..Oh well bitch..I WOKE UP LIKE THIS-I WOKE UP LIKE THIS(Bey",0
18563,"  Saying, ""Who cares?"" comes from a privileged position. May you never experience what a queer person goes through, and may ",0
18564,"  Or... Run wildcat. Let Romo run that deep post, and have Murray bomb that bitch to Tony ",0
18565,  I feel bad for these young girls that are already hoes.,0
18566,"  Man, how you ""shittin"" on all these hoes when you're only cute with make up on ?",0
18567,  all these damn bitches on my phone line,0
18568,   so the ball did roll down the slope &amp; found a natural spot  defending brother &amp; the scumbag ,0
18569, ,0
18570,   YESSSS bitch,0
18571,  Ain't Talk 2 My Mova N A Week First Thing She Say Is Where Shy An Benny ,0
18572,  Tell your bitch that I'm that nigga now,0
18573,  Lebron your still a bitch you suck nigger hope you die,1
18574,   trash eating trash,1
18575,  Lol I'm litetally just a walking trash can,0
18576,"  ""mom ive had it. im dropping out""

""excuse me""

""im done with fake bitches. the hw. all of it. done""

""ur in 2nd grad",0
18577,  Charlie Baker's campaign admits he may have been wrong about the emotional fisherman story from this w,0
18578,  If you posted a thunder buddy status yesterday slap yourselfyour a basic bitch*,0
18579,  Finna punch all these bitches in front of me das my girl,0
18580,  Its kinda pathetic how these bitches on BGC be 21+ &amp; be acting so childish af,0
18581,  Jordan wearing bitches need to grow tf up,0
18582,  Tiny.... girl. Can't trust a bitch named Tameka no way.,0
18583,"  You and yo bitch break up and she start ""lol"" at another nigga, she gone for good bruh.",0
18584,"  Hey Arlington Democrats For you early birds, join us  tomorrow. It's the Second Saturday of April. http",0
18585,  bitches have me like..,0
18586,   a bitch that don't like you always gone think you ugly. ,0
18587,  This bitch jus blew my high and I was off all of these drugssss,0
18588,"  If you let your girl get disrespected and you don't do nothing, you should of been born a bitch cuz only bitch niggas le",0
18589,   her face so damn flawless.. I know her pussy taste like peaches and all my life goals lmfaooooooo,0
18590,"  does being on my dick make any of yall hoes feel relevant ? if so , re evaluate your WHOLE life .. thanks",0
18591,   pussies,0
18592,"  do i have time for these hoes ?

 no no no
 no no
 no \_ no
 no no
 ",0
18593,"  ""One man's trash is another man's treasure""...perfectly explains strippers with daddy issues.",0
18594,"  Quote of last night,  telling me to find her a curved stick and she'll make a crossbow to shoot a bird down",0
18595,  Fuking bitches that don't move when you say excuse me is what's wrong in this world.,0
18596,  bitch we them boys,0
18597,"  Contrary to belief, us queers dont go around looking for things to be offended about. Its just you cisheteros say the darne",0
18598, ,0
18599, ,0
18600,"  most teachers abuse their position, there's teaching with discipline and there's being a cunt, most are cunts",1
18601,  walk like a big bitch now.,0
18602,  some niggas act like straight up bitches,0
